variant_id,episode_id,entry_variant,session_date,exit_type,exit_seq,points,r_multiple,success
EP-07657-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-07657,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-10,TARGET,7162,132.25,5.8144,True
EP-07657-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07657,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-10,TARGET,7162,105.5,2.4253,True
EP-07657-ENTRY_ON_NEW_FVG,EP-07657,ENTRY_ON_NEW_FVG,2026-06-10,TARGET,7162,105.5,2.4253,True
EP-07658-ENTRY_ON_TAP,EP-07658,ENTRY_ON_TAP,2026-06-10,TARGET,7162,105.5,2.4253,True
EP-07658-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07658,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-10,TARGET,7162,98.25,1.936,True
EP-07658-ENTRY_ON_STRONG_REJECTION,EP-07658,ENTRY_ON_STRONG_REJECTION,2026-06-10,TIME,7644,12.0,0.0764,False
EP-07659-ENTRY_ON_TAP,EP-07659,ENTRY_ON_TAP,2026-06-10,TARGET,7162,132.25,5.8144,True
EP-07659-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07659,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-10,TARGET,7162,105.5,2.4253,True
EP-07659-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-07659,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-10,TARGET,7162,105.5,2.4253,True
EP-07659-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07659,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-10,TARGET,7162,89.25,1.4937,True
EP-07659-ENTRY_ON_NEW_FVG,EP-07659,ENTRY_ON_NEW_FVG,2026-06-10,TARGET,7162,105.5,2.4253,True
EP-07660-ENTRY_ON_TAP,EP-07660,ENTRY_ON_TAP,2026-06-10,TARGET,7162,98.25,1.936,True
EP-07660-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07660,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-10,TIME,7643,13.0,0.0824,False
EP-07660-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-07660,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-10,TIME,7643,13.0,0.0824,False
EP-07663-ENTRY_ON_TAP,EP-07663,ENTRY_ON_TAP,2026-06-10,TIME,7639,-45.25,-0.3131,False
EP-07674-ENTRY_ON_TAP,EP-07674,ENTRY_ON_TAP,2026-06-10,STOP,7166,-38.25,-1.0,False
EP-07674-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07674,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-10,STOP,7166,-37.5,-1.0,False
EP-07674-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-07674,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-10,STOP,7166,-37.5,-1.0,False
EP-07689-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07689,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,TIME,7729,-93.75,-0.5841,False
EP-07712-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07712,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7699,-122.25,-1.0,False
EP-07712-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-07712,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7699,-122.25,-1.0,False
EP-07712-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07712,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7699,-122.25,-1.0,False
EP-07764-ENTRY_ON_NEW_FVG,EP-07764,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7316,-43.0,-1.0,False
EP-07776-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07776,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7315,-19.5,-1.0,False
EP-07776-ENTRY_ON_NEW_FVG,EP-07776,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7315,-34.25,-1.0,False
EP-07786-ENTRY_ON_TAP,EP-07786,ENTRY_ON_TAP,2026-06-11,STOP,7296,-9.5039,-1.0,False
EP-07786-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07786,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7294,-28.5,-1.0,False
EP-07786-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-07786,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7294,-28.5,-1.0,False
EP-07813-ENTRY_ON_STRONG_REJECTION,EP-07813,ENTRY_ON_STRONG_REJECTION,2026-06-11,STOP,7431,-89.5,-1.0,False
EP-07836-ENTRY_ON_STRONG_REJECTION,EP-07836,ENTRY_ON_STRONG_REJECTION,2026-06-11,STOP,7698,-170.25,-1.0,False
EP-07863-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07863,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7435,-118.5,-1.0,False
EP-07882-ENTRY_ON_NEW_FVG,EP-07882,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7411,-89.25,-1.0,False
EP-07884-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-07884,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7364,-16.0,-1.0,False
EP-07884-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07884,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7364,-16.0,-1.0,False
EP-07888-ENTRY_ON_NEW_FVG,EP-07888,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7411,-77.5,-1.0,False
EP-07893-ENTRY_ON_NEW_FVG,EP-07893,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7435,-101.5,-1.0,False
EP-07895-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07895,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7415,-36.5,-1.0,False
EP-07895-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-07895,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7415,-36.5,-1.0,False
EP-07895-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-07895,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7415,-36.5,-1.0,False
EP-07895-ENTRY_ON_NEW_FVG,EP-07895,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7415,-53.0,-1.0,False
EP-07896-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07896,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7360,-12.8763,-1.0,False
EP-07896-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-07896,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7360,-12.8763,-1.0,False
EP-07896-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-07896,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7360,-12.8763,-1.0,False
EP-07898-ENTRY_ON_NEW_FVG,EP-07898,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7431,-113.5,-1.0,False
EP-07900-ENTRY_ON_NEW_FVG,EP-07900,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7431,-69.25,-1.0,False
EP-07916-ENTRY_ON_NEW_FVG,EP-07916,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7417,-55.25,-1.0,False
EP-07917-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07917,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7411,-51.0,-1.0,False
EP-07917-ENTRY_ON_NEW_FVG,EP-07917,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7411,-78.25,-1.0,False
EP-07918-ENTRY_ON_TAP,EP-07918,ENTRY_ON_TAP,2026-06-11,STOP,7417,-74.5,-1.0,False
EP-07922-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07922,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7411,-41.25,-1.0,False
EP-07926-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07926,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7411,-33.25,-1.0,False
EP-07926-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-07926,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7411,-33.25,-1.0,False
EP-07926-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07926,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7411,-58.5,-1.0,False
EP-07926-ENTRY_ON_NEW_FVG,EP-07926,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7411,-58.5,-1.0,False
EP-07927-ENTRY_ON_TAP,EP-07927,ENTRY_ON_TAP,2026-06-11,STOP,7411,-46.5,-1.0,False
EP-07927-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07927,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7411,-66.5,-1.0,False
EP-07927-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-07927,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7411,-66.5,-1.0,False
EP-07927-ENTRY_ON_NEW_FVG,EP-07927,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7411,-66.5,-1.0,False
EP-07935-ENTRY_ON_TAP,EP-07935,ENTRY_ON_TAP,2026-06-11,STOP,7389,-17.75,-1.0,False
EP-07935-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-07935,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7389,-25.0,-1.0,False
EP-07935-ENTRY_ON_DELAYED_DISPLACEMENT,EP-07935,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7389,-25.0,-1.0,False
EP-08303-ENTRY_ON_NEW_FVG,EP-08303,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7847,-152.25,-1.0,False
EP-08308-ENTRY_ON_TAP,EP-08308,ENTRY_ON_TAP,2026-06-11,STOP,7686,-8.2875,-1.0,False
EP-08313-ENTRY_ON_NEW_FVG,EP-08313,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7847,-139.75,-1.0,False
EP-08319-ENTRY_ON_NEW_FVG,EP-08319,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7835,-106.0,-1.0,False
EP-08320-ENTRY_ON_NEW_FVG,EP-08320,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7846,-131.0,-1.0,False
EP-08326-ENTRY_ON_STRONG_REJECTION,EP-08326,ENTRY_ON_STRONG_REJECTION,2026-06-11,STOP,7846,-101.0,-1.0,False
EP-08326-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08326,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7846,-78.25,-1.0,False
EP-08330-ENTRY_ON_TAP,EP-08330,ENTRY_ON_TAP,2026-06-11,STOP,7846,-78.25,-1.0,False
EP-08338-ENTRY_ON_TAP,EP-08338,ENTRY_ON_TAP,2026-06-11,STOP,7713,-11.8885,-1.0,False
EP-08338-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08338,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7703,-57.0,-1.0,False
EP-08338-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-08338,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7703,-57.0,-1.0,False
EP-08338-ENTRY_ON_STRONG_REJECTION,EP-08338,ENTRY_ON_STRONG_REJECTION,2026-06-11,STOP,7703,-29.25,-1.0,False
EP-08338-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08338,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7703,-57.0,-1.0,False
EP-08338-ENTRY_ON_NEW_FVG,EP-08338,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7703,-57.0,-1.0,False
EP-08340-ENTRY_ON_TAP,EP-08340,ENTRY_ON_TAP,2026-06-11,TARGET,7702,52.5,0.6977,True
EP-08343-ENTRY_ON_TAP,EP-08343,ENTRY_ON_TAP,2026-06-11,STOP,7713,-15.2662,-1.0,False
EP-08343-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08343,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7713,-24.75,-1.0,False
EP-08343-ENTRY_ON_NEW_FVG,EP-08343,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7713,-28.75,-1.0,False
EP-08351-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08351,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7846,-134.5,-1.0,False
EP-08387-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-08387,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7825,-11.6654,-1.0,False
EP-08387-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08387,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7825,-16.5,-1.0,False
EP-08387-ENTRY_ON_NEW_FVG,EP-08387,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7825,-25.25,-1.0,False
EP-08394-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08394,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7824,-19.5,-1.0,False
EP-08394-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-08394,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7824,-19.5,-1.0,False
EP-08394-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08394,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7824,-19.5,-1.0,False
EP-08394-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08394,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7824,-47.75,-1.0,False
EP-08396-ENTRY_ON_TAP,EP-08396,ENTRY_ON_TAP,2026-06-11,STOP,7824,-11.0469,-1.0,False
EP-08396-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08396,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7824,-16.0,-1.0,False
EP-08396-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-08396,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7824,-16.0,-1.0,False
EP-08396-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08396,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7824,-16.0,-1.0,False
EP-08397-ENTRY_ON_TAP,EP-08397,ENTRY_ON_TAP,2026-06-11,STOP,7824,-11.0469,-1.0,False
EP-08398-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08398,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7818,-11.0695,-1.0,False
EP-08398-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-08398,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7818,-11.0695,-1.0,False
EP-08398-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08398,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7818,-11.0695,-1.0,False
EP-08398-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08398,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7818,-36.0,-1.0,False
EP-08400-ENTRY_ON_TAP,EP-08400,ENTRY_ON_TAP,2026-06-11,STOP,7813,-10.6001,-1.0,False
EP-08400-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08400,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7813,-28.75,-1.0,False
EP-08400-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08400,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7813,-28.75,-1.0,False
EP-08400-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08400,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7813,-35.5,-1.0,False
EP-08408-ENTRY_ON_NEW_FVG,EP-08408,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7810,-45.0,-1.0,False
EP-08410-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08410,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7810,-22.0,-1.0,False
EP-08410-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08410,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7810,-22.0,-1.0,False
EP-08410-ENTRY_ON_NEW_FVG,EP-08410,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7810,-45.25,-1.0,False
EP-08412-ENTRY_ON_TAP,EP-08412,ENTRY_ON_TAP,2026-06-11,STOP,7810,-22.0,-1.0,False
EP-08412-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08412,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7810,-45.25,-1.0,False
EP-08412-ENTRY_ON_STRONG_REJECTION,EP-08412,ENTRY_ON_STRONG_REJECTION,2026-06-11,STOP,7810,-88.25,-1.0,False
EP-08412-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08412,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7810,-45.25,-1.0,False
EP-08412-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08412,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7810,-85.5,-1.0,False
EP-08420-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08420,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7809,-17.25,-1.0,False
EP-08420-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08420,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7809,-17.25,-1.0,False
EP-08420-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08420,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7809,-34.25,-1.0,False
EP-08420-ENTRY_ON_NEW_FVG,EP-08420,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7809,-40.5,-1.0,False
EP-08421-ENTRY_ON_TAP,EP-08421,ENTRY_ON_TAP,2026-06-11,STOP,7809,-17.25,-1.0,False
EP-08421-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08421,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7809,-34.25,-1.0,False
EP-08421-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08421,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7809,-34.25,-1.0,False
EP-08421-ENTRY_ON_NEW_FVG,EP-08421,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7809,-40.5,-1.0,False
EP-08426-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08426,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7778,-16.25,-1.0,False
EP-08429-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08429,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7804,-55.0,-1.0,False
EP-08429-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08429,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7804,-55.0,-1.0,False
EP-08430-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08430,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7804,-64.25,-1.0,False
EP-08430-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-08430,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7804,-64.25,-1.0,False
EP-08430-ENTRY_ON_STRONG_REJECTION,EP-08430,ENTRY_ON_STRONG_REJECTION,2026-06-11,STOP,7804,-67.0,-1.0,False
EP-08430-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08430,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7804,-64.25,-1.0,False
EP-08434-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08434,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7804,-40.75,-1.0,False
EP-08434-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08434,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7804,-40.75,-1.0,False
EP-08434-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08434,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7804,-50.0,-1.0,False
EP-08435-ENTRY_ON_TAP,EP-08435,ENTRY_ON_TAP,2026-06-11,STOP,7804,-50.0,-1.0,False
EP-08435-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08435,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7804,-52.75,-1.0,False
EP-08435-ENTRY_ON_STRONG_REJECTION,EP-08435,ENTRY_ON_STRONG_REJECTION,2026-06-11,STOP,7804,-52.75,-1.0,False
EP-08439-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08439,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7789,-15.25,-1.0,False
EP-08439-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08439,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7789,-15.25,-1.0,False
EP-08441-ENTRY_ON_TAP,EP-08441,ENTRY_ON_TAP,2026-06-11,STOP,7789,-16.5,-1.0,False
EP-08457-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08457,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,8174,-352.5,-1.0,False
EP-08473-ENTRY_ON_TAP,EP-08473,ENTRY_ON_TAP,2026-06-11,STOP,7817,-15.0053,-1.0,False
EP-08508-ENTRY_ON_NEW_FVG,EP-08508,ENTRY_ON_NEW_FVG,2026-06-11,STOP,8126,-223.25,-1.0,False
EP-08537-ENTRY_ON_TAP,EP-08537,ENTRY_ON_TAP,2026-06-11,TARGET,7863,40.0,1.9221,True
EP-08547-ENTRY_ON_TAP,EP-08547,ENTRY_ON_TAP,2026-06-11,TARGET,7864,45.5,2.4759,True
EP-08551-ENTRY_ON_TAP,EP-08551,ENTRY_ON_TAP,2026-06-11,STOP,7869,-18.6622,-1.0,False
EP-08580-ENTRY_ON_TAP,EP-08580,ENTRY_ON_TAP,2026-06-11,STOP,8123,-164.25,-1.0,False
EP-08589-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08589,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,8108,-76.25,-1.0,False
EP-08589-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08589,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,8108,-76.25,-1.0,False
EP-08589-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08589,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,8108,-114.75,-1.0,False
EP-08599-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08599,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7975,-46.25,-1.0,False
EP-08599-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08599,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7975,-46.25,-1.0,False
EP-08599-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08599,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7975,-66.5,-1.0,False
EP-08599-ENTRY_ON_NEW_FVG,EP-08599,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7975,-71.0,-1.0,False
EP-08601-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08601,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7975,-46.25,-1.0,False
EP-08601-ENTRY_ON_NEW_FVG,EP-08601,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7975,-50.5,-1.0,False
EP-08602-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08602,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7974,-27.0,-1.0,False
EP-08602-ENTRY_ON_NEW_FVG,EP-08602,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7974,-31.25,-1.0,False
EP-08616-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08616,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7966,-14.3549,-1.0,False
EP-08616-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-08616,ENTRY_ON_MINIMAL_WICK_REJECTION,2026-06-11,STOP,7966,-14.3549,-1.0,False
EP-08616-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08616,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7966,-14.3549,-1.0,False
EP-08616-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08616,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7963,-25.25,-1.0,False
EP-08616-ENTRY_ON_NEW_FVG,EP-08616,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7963,-45.5,-1.0,False
EP-08618-ENTRY_ON_TAP,EP-08618,ENTRY_ON_TAP,2026-06-11,STOP,7967,-25.25,-1.0,False
EP-08618-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08618,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7967,-38.25,-1.0,False
EP-08618-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08618,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7967,-38.25,-1.0,False
EP-08618-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08618,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7967,-58.5,-1.0,False
EP-08618-ENTRY_ON_NEW_FVG,EP-08618,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7967,-58.5,-1.0,False
EP-08619-ENTRY_ON_TAP,EP-08619,ENTRY_ON_TAP,2026-06-11,STOP,7967,-21.0,-1.0,False
EP-08619-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-08619,ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-06-11,STOP,7967,-34.0,-1.0,False
EP-08619-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-08619,ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-06-11,STOP,7967,-34.0,-1.0,False
EP-08619-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08619,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,7967,-54.25,-1.0,False
EP-08619-ENTRY_ON_NEW_FVG,EP-08619,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7967,-54.25,-1.0,False
EP-08650-ENTRY_ON_NEW_FVG,EP-08650,ENTRY_ON_NEW_FVG,2026-06-11,STOP,7967,-60.75,-1.0,False
EP-08781-ENTRY_ON_DELAYED_DISPLACEMENT,EP-08781,ENTRY_ON_DELAYED_DISPLACEMENT,2026-06-11,STOP,8073,-58.75,-1.0,False
